
Initial statistics: 63 variables; iteration 0; function evaluation 0; phase 1
Function value 1.1541030e+03; maximum gradient component mag -1.2343e+04
 40 -0.01101  1.41131e+00 | 41  0.10902  9.89345e-01 | 42 -0.03575 -1.95596e+00
 43 -0.06926 -1.88214e+00 | 44 -0.07652 -4.18933e-01 | 45  0.08285  6.25555e+00
 46 -0.01455 -4.52787e+00 | 47 -0.05584 -2.16799e+00 | 48  0.05420 -2.25552e+00
 49  0.04687 -1.06762e+00 | 50 -0.07099  1.69663e+00 | 51 -0.03288  4.57275e+00
 52 -0.06083  4.24043e+00 | 53 -0.09695  1.03369e+00 | 54  0.00063 -1.16681e+01
 55  0.07692  1.47319e+00 | 56 -0.05496  2.45761e+00 | 57  0.14813 -3.09382e+00
 58 -0.05553  1.76484e-01 | 59  0.09026  7.63005e-01 | 60  0.13289 -3.96325e-01
 61  0.02879 -2.68864e+00 | 62  0.11883 -9.67183e+00 | 63 -0.12246  7.09648e-01
 64 -0.07428  9.52524e-01 | 65 -0.05400 -1.02139e+00 | 66 -0.01100  1.56486e+00
66 variables; iteration 40; function evaluation 49; phase 2
Function value 2.3250721e+02; maximum gradient component mag 6.1469e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.25498 -1.03055e+01 |  2 -0.56971  6.14687e+01 |  3 -0.49304  5.29475e+01
  4 -0.21471  3.26146e+00 |  5 -0.03960  9.67699e+00 |  6  0.00009  1.03168e-01
  7 -0.00188 -1.89186e-01 |  8 -0.00009  7.43437e-02 |  9 -0.00008  1.26768e-01
 10 -0.00340 -2.29047e-01 | 11 -0.00220  5.31272e-02 | 12 -0.00366  4.97300e-02
 13 -0.00821 -2.71032e-01 | 14 -0.00817  1.67534e-01 | 15 -0.01661 -3.85461e-01
 16 -0.01944  7.50140e-02 | 17 -0.02637  1.43732e-01 | 18 -0.03551  1.26631e-04
 19 -0.04241  8.25215e-02 | 20 -0.04590  3.46672e-02 | 21 -0.04008 -1.98793e-01
 22 -0.02008 -8.86444e-01 | 23  0.00142 -1.72601e+00 | 24  0.00008 -4.75020e-01
 25  0.01019  4.19220e-01 | 26  0.16084  2.53997e+00 | 27  0.07337  1.14365e+00
 28  0.07767  1.13380e+00 | 29 -0.09331  1.17800e-01 | 30 -0.11149 -6.60272e-01
 31  0.13182  1.23113e-02 | 32 -0.09681 -3.45799e-01 | 33  0.11838  1.86105e+00
 34  0.00190 -2.98447e+00 | 35 -0.08257 -8.31755e-02 | 36 -0.22648 -6.46115e-01
 37 -0.06605 -3.51208e+00 | 38  0.06912  3.91308e-04 | 39  0.05186  2.82067e+00
 40 -0.01156 -2.00960e-01 | 41  0.10991  1.13609e+00 | 42 -0.03599 -5.51087e-01
 43 -0.06839  1.22858e+00 | 44 -0.07663 -5.77429e-01 | 45  0.08342  4.60022e-01
 46 -0.01415  1.39356e+00 | 47 -0.05544  5.63798e-01 | 48  0.05434 -1.49004e+00
 49  0.04744  1.81995e+00 | 50 -0.07239 -3.39525e+00 | 51 -0.03293  1.15775e+00
 52 -0.06015  3.00701e+00 | 53 -0.09881 -6.04883e+00 | 54  0.00195 -4.71048e-01
 55  0.07751  1.06844e+00 | 56 -0.05704 -2.24157e+00 | 57  0.14878  1.06435e+00
 58 -0.05612 -6.19703e-01 | 59  0.08961 -2.71257e+00 | 60  0.13282  2.23664e+00
 61  0.02970  2.79766e+00 | 62  0.11883 -1.08392e-01 | 63 -0.12300 -3.44334e-01
 64 -0.07474  5.05327e-01 | 65 -0.05423 -5.12308e-01 | 66 -0.01129 -1.17934e-01

 - final statistics:
66 variables; iteration 51; function evaluation 64
Function value 2.3246e+02; maximum gradient component mag 6.9017e+00
Exit code = 1;  converg criter 1.0000e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.25633 -1.90671e+00 |  2 -0.56986  6.90172e+00 |  3 -0.49311  6.64461e+00
  4 -0.21434 -1.24346e-01 |  5 -0.03960  1.02533e+00 |  6 -0.00060  1.21517e-02
  7 -0.00058 -2.06043e-02 |  8 -0.00059  8.63385e-03 |  9 -0.00092  1.64242e-02
 10 -0.00191 -3.49579e-02 | 11 -0.00252  9.16681e-03 | 12 -0.00393  1.02345e-02
 13 -0.00676 -7.91278e-02 | 14 -0.00893  5.47946e-02 | 15 -0.01495 -1.59364e-01
 16 -0.01973  1.69608e-02 | 17 -0.02706  1.35088e-02 | 18 -0.03529  1.09247e-02
 19 -0.04324 -8.32424e-02 | 20 -0.04633 -3.17174e-02 | 21 -0.03974 -2.51051e-02
 22 -0.01638  2.62218e-02 | 23  0.00824 -3.17240e-01 | 24  0.00107 -1.35253e-01
 25  0.00913  4.83527e-02 | 26  0.16005  3.71096e-01 | 27  0.07432  1.09392e-01
 28  0.07705 -2.35274e-02 | 29 -0.09306  2.54675e-01 | 30 -0.11144 -2.45856e-01
 31  0.13189 -3.77239e-02 | 32 -0.09645  1.58528e-01 | 33  0.11816  2.95258e-01
 34  0.00245 -5.74608e-01 | 35 -0.08305 -1.08491e-01 | 36 -0.22598  1.46394e-01
 37 -0.06525 -5.66983e-01 | 38  0.06932  1.02757e-01 | 39  0.05121  2.53230e-01
 40 -0.01101 -9.45174e-02 | 41  0.10988  1.72522e-01 | 42 -0.03574 -1.55444e-01
 43 -0.06902  1.43151e-01 | 44 -0.07630 -9.33725e-02 | 45  0.08356  1.39928e-01
 46 -0.01451  1.46144e-01 | 47 -0.05561  2.53155e-01 | 48  0.05465 -2.09561e-01
 49  0.04698  2.77168e-01 | 50 -0.07134 -4.52205e-01 | 51 -0.03315  1.61167e-01
 52 -0.06105  5.15943e-01 | 53 -0.09705 -9.20264e-01 | 54  0.00174 -3.47216e-02
 55  0.07725  1.53092e-01 | 56 -0.05567 -3.78693e-01 | 57  0.14847  1.92612e-01
 58 -0.05654 -2.61719e-01 | 59  0.08994 -3.74685e-01 | 60  0.13233  4.26544e-01
 61  0.02832  4.06893e-01 | 62  0.11856  7.17952e-02 | 63 -0.12345 -2.75123e-01
